,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,status,age,sex,survived
364,364,364,364,364,364,364,364,364,364,364,364,364,364,second,adult,male,no
365,365,365,365,365,365,365,365,365,365,365,365,365,365,second,adult,male,no
366,366,366,366,366,366,366,366,366,366,366,366,366,366,second,adult,male,no
367,367,367,367,367,367,367,367,367,367,367,367,367,367,second,adult,male,no
368,368,368,368,368,368,368,368,368,368,368,368,368,368,second,adult,male,no
369,369,369,369,369,369,369,369,369,369,369,369,369,369,second,adult,male,no
370,370,370,370,370,370,370,370,370,370,370,370,370,370,second,adult,male,no
371,371,371,371,371,371,371,371,371,371,371,371,371,371,second,adult,male,no
372,372,372,372,372,372,372,372,372,372,372,372,372,372,second,adult,male,no
373,373,373,373,373,373,373,373,373,373,373,373,373,373,second,adult,male,no
374,374,374,374,374,374,374,374,374,374,374,374,374,374,second,adult,male,no
375,375,375,375,375,375,375,375,375,375,375,375,375,375,second,adult,male,no
376,376,376,376,376,376,376,376,376,376,376,376,376,376,second,adult,male,no
377,377,377,377,377,377,377,377,377,377,377,377,377,377,second,adult,male,no
378,378,378,378,378,378,378,378,378,378,378,378,378,378,second,adult,male,no
379,379,379,379,379,379,379,379,379,379,379,379,379,379,second,adult,male,no
380,380,380,380,380,380,380,380,380,380,380,380,380,380,second,adult,male,no
381,381,381,381,381,381,381,381,381,381,381,381,381,381,second,adult,male,no
382,382,382,382,382,382,382,382,382,382,382,382,382,382,second,adult,male,no
383,383,383,383,383,383,383,383,383,383,383,383,383,383,second,adult,male,no
384,384,384,384,384,384,384,384,384,384,384,384,384,384,second,adult,male,no
385,385,385,385,385,385,385,385,385,385,385,385,385,385,second,adult,male,no
386,386,386,386,386,386,386,386,386,386,386,386,386,386,second,adult,male,no
387,387,387,387,387,387,387,387,387,387,387,387,387,387,second,adult,male,no
388,388,388,388,388,388,388,388,388,388,388,388,388,388,second,adult,male,no
389,389,389,389,389,389,389,389,389,389,389,389,389,389,second,adult,male,no
390,390,390,390,390,390,390,390,390,390,390,390,390,390,second,adult,male,no
391,391,391,391,391,391,391,391,391,391,391,391,391,391,second,adult,male,no
392,392,392,392,392,392,392,392,392,392,392,392,392,392,second,adult,male,no
393,393,393,393,393,393,393,393,393,393,393,393,393,393,second,adult,male,no
394,394,394,394,394,394,394,394,394,394,394,394,394,394,second,adult,male,no
395,395,395,395,395,395,395,395,395,395,395,395,395,395,second,adult,male,no
396,396,396,396,396,396,396,396,396,396,396,396,396,396,second,adult,male,no
397,397,397,397,397,397,397,397,397,397,397,397,397,397,second,adult,male,no
398,398,398,398,398,398,398,398,398,398,398,398,398,398,second,adult,male,no
399,399,399,399,399,399,399,399,399,399,399,399,399,399,second,adult,male,no
400,400,400,400,400,400,400,400,400,400,400,400,400,400,second,adult,male,no
401,401,401,401,401,401,401,401,401,401,401,401,401,401,second,adult,male,no
402,402,402,402,402,402,402,402,402,402,402,402,402,402,second,adult,male,no
403,403,403,403,403,403,403,403,403,403,403,403,403,403,second,adult,male,no
404,404,404,404,404,404,404,404,404,404,404,404,404,404,second,adult,male,no
405,405,405,405,405,405,405,405,405,405,405,405,405,405,second,adult,male,no
406,406,406,406,406,406,406,406,406,406,406,406,406,406,second,adult,male,no
407,407,407,407,407,407,407,407,407,407,407,407,407,407,second,adult,male,no
408,408,408,408,408,408,408,408,408,408,408,408,408,408,second,adult,male,no
409,409,409,409,409,409,409,409,409,409,409,409,409,409,second,adult,male,no
410,410,410,410,410,410,410,410,410,410,410,410,410,410,second,adult,male,no
411,411,411,411,411,411,411,411,411,411,411,411,411,411,second,adult,male,no
412,412,412,412,412,412,412,412,412,412,412,412,412,412,second,adult,male,no
413,413,413,413,413,413,413,413,413,413,413,413,413,413,second,adult,male,no
414,414,414,414,414,414,414,414,414,414,414,414,414,414,second,adult,male,no
415,415,415,415,415,415,415,415,415,415,415,415,415,415,second,adult,male,no
416,416,416,416,416,416,416,416,416,416,416,416,416,416,second,adult,male,no
417,417,417,417,417,417,417,417,417,417,417,417,417,417,second,adult,male,no
418,418,418,418,418,418,418,418,418,418,418,418,418,418,second,adult,male,no
419,419,419,419,419,419,419,419,419,419,419,419,419,419,second,adult,male,no
420,420,420,420,420,420,420,420,420,420,420,420,420,420,second,adult,male,no
421,421,421,421,421,421,421,421,421,421,421,421,421,421,second,adult,male,no
422,422,422,422,422,422,422,422,422,422,422,422,422,422,second,adult,male,no
423,423,423,423,423,423,423,423,423,423,423,423,423,423,second,adult,male,no
424,424,424,424,424,424,424,424,424,424,424,424,424,424,second,adult,male,no
425,425,425,425,425,425,425,425,425,425,425,425,425,425,second,adult,male,no
426,426,426,426,426,426,426,426,426,426,426,426,426,426,second,adult,male,no
427,427,427,427,427,427,427,427,427,427,427,427,427,427,second,adult,male,no
428,428,428,428,428,428,428,428,428,428,428,428,428,428,second,adult,male,no
429,429,429,429,429,429,429,429,429,429,429,429,429,429,second,adult,male,no
430,430,430,430,430,430,430,430,430,430,430,430,430,430,second,adult,male,no
431,431,431,431,431,431,431,431,431,431,431,431,431,431,second,adult,male,no
432,432,432,432,432,432,432,432,432,432,432,432,432,432,second,adult,male,no
433,433,433,433,433,433,433,433,433,433,433,433,433,433,second,adult,male,no
434,434,434,434,434,434,434,434,434,434,434,434,434,434,second,adult,male,no
435,435,435,435,435,435,435,435,435,435,435,435,435,435,second,adult,male,no
436,436,436,436,436,436,436,436,436,436,436,436,436,436,second,adult,male,no
437,437,437,437,437,437,437,437,437,437,437,437,437,437,second,adult,male,no
438,438,438,438,438,438,438,438,438,438,438,438,438,438,second,adult,male,no
439,439,439,439,439,439,439,439,439,439,439,439,439,439,second,adult,male,no
440,440,440,440,440,440,440,440,440,440,440,440,440,440,second,adult,male,no
441,441,441,441,441,441,441,441,441,441,441,441,441,441,second,adult,male,no
442,442,442,442,442,442,442,442,442,442,442,442,442,442,second,adult,male,no
443,443,443,443,443,443,443,443,443,443,443,443,443,443,second,adult,male,no
444,444,444,444,444,444,444,444,444,444,444,444,444,444,second,adult,male,no
445,445,445,445,445,445,445,445,445,445,445,445,445,445,second,adult,male,no
446,446,446,446,446,446,446,446,446,446,446,446,446,446,second,adult,male,no
447,447,447,447,447,447,447,447,447,447,447,447,447,447,second,adult,male,no
448,448,448,448,448,448,448,448,448,448,448,448,448,448,second,adult,male,no
449,449,449,449,449,449,449,449,449,449,449,449,449,449,second,adult,male,no
450,450,450,450,450,450,450,450,450,450,450,450,450,450,second,adult,male,no
451,451,451,451,451,451,451,451,451,451,451,451,451,451,second,adult,male,no
452,452,452,452,452,452,452,452,452,452,452,452,452,452,second,adult,male,no
453,453,453,453,453,453,453,453,453,453,453,453,453,453,second,adult,male,no
454,454,454,454,454,454,454,454,454,454,454,454,454,454,second,adult,male,no
455,455,455,455,455,455,455,455,455,455,455,455,455,455,second,adult,male,no
456,456,456,456,456,456,456,456,456,456,456,456,456,456,second,adult,male,no
457,457,457,457,457,457,457,457,457,457,457,457,457,457,second,adult,male,no
458,458,458,458,458,458,458,458,458,458,458,458,458,458,second,adult,male,no
459,459,459,459,459,459,459,459,459,459,459,459,459,459,second,adult,male,no
460,460,460,460,460,460,460,460,460,460,460,460,460,460,second,adult,male,no
461,461,461,461,461,461,461,461,461,461,461,461,461,461,second,adult,male,no
462,462,462,462,462,462,462,462,462,462,462,462,462,462,second,adult,male,no
463,463,463,463,463,463,463,463,463,463,463,463,463,463,second,adult,male,no
464,464,464,464,464,464,464,464,464,464,464,464,464,464,second,adult,male,no
465,465,465,465,465,465,465,465,465,465,465,465,465,465,second,adult,male,no
466,466,466,466,466,466,466,466,466,466,466,466,466,466,second,adult,male,no
467,467,467,467,467,467,467,467,467,467,467,467,467,467,second,adult,male,no
468,468,468,468,468,468,468,468,468,468,468,468,468,468,second,adult,male,no
469,469,469,469,469,469,469,469,469,469,469,469,469,469,second,adult,male,no
470,470,470,470,470,470,470,470,470,470,470,470,470,470,second,adult,male,no
471,471,471,471,471,471,471,471,471,471,471,471,471,471,second,adult,male,no
472,472,472,472,472,472,472,472,472,472,472,472,472,472,second,adult,male,no
473,473,473,473,473,473,473,473,473,473,473,473,473,473,second,adult,male,no
474,474,474,474,474,474,474,474,474,474,474,474,474,474,second,adult,male,no
475,475,475,475,475,475,475,475,475,475,475,475,475,475,second,adult,male,no
476,476,476,476,476,476,476,476,476,476,476,476,476,476,second,adult,male,no
477,477,477,477,477,477,477,477,477,477,477,477,477,477,second,adult,male,no
478,478,478,478,478,478,478,478,478,478,478,478,478,478,second,adult,male,no
479,479,479,479,479,479,479,479,479,479,479,479,479,479,second,adult,male,no
480,480,480,480,480,480,480,480,480,480,480,480,480,480,second,adult,male,no
481,481,481,481,481,481,481,481,481,481,481,481,481,481,second,adult,male,no
482,482,482,482,482,482,482,482,482,482,482,482,482,482,second,adult,male,no
483,483,483,483,483,483,483,483,483,483,483,483,483,483,second,adult,male,no
484,484,484,484,484,484,484,484,484,484,484,484,484,484,second,adult,male,no
485,485,485,485,485,485,485,485,485,485,485,485,485,485,second,adult,male,no
486,486,486,486,486,486,486,486,486,486,486,486,486,486,second,adult,male,no
487,487,487,487,487,487,487,487,487,487,487,487,487,487,second,adult,male,no
488,488,488,488,488,488,488,488,488,488,488,488,488,488,second,adult,male,no
489,489,489,489,489,489,489,489,489,489,489,489,489,489,second,adult,male,no
490,490,490,490,490,490,490,490,490,490,490,490,490,490,second,adult,male,no
491,491,491,491,491,491,491,491,491,491,491,491,491,491,second,adult,male,no
492,492,492,492,492,492,492,492,492,492,492,492,492,492,second,adult,male,no
493,493,493,493,493,493,493,493,493,493,493,493,493,493,second,adult,female,yes
494,494,494,494,494,494,494,494,494,494,494,494,494,494,second,adult,female,yes
495,495,495,495,495,495,495,495,495,495,495,495,495,495,second,adult,female,yes
496,496,496,496,496,496,496,496,496,496,496,496,496,496,second,adult,female,yes
497,497,497,497,497,497,497,497,497,497,497,497,497,497,second,adult,female,yes
498,498,498,498,498,498,498,498,498,498,498,498,498,498,second,adult,female,yes
499,499,499,499,499,499,499,499,499,499,499,499,499,499,second,adult,female,yes
500,500,500,500,500,500,500,500,500,500,500,500,500,500,second,adult,female,yes
501,501,501,501,501,501,501,501,501,501,501,501,501,501,second,adult,female,yes
502,502,502,502,502,502,502,502,502,502,502,502,502,502,second,adult,female,yes
503,503,503,503,503,503,503,503,503,503,503,503,503,503,second,adult,female,yes
504,504,504,504,504,504,504,504,504,504,504,504,504,504,second,adult,female,yes
505,505,505,505,505,505,505,505,505,505,505,505,505,505,second,adult,female,yes
506,506,506,506,506,506,506,506,506,506,506,506,506,506,second,adult,female,yes
507,507,507,507,507,507,507,507,507,507,507,507,507,507,second,adult,female,yes
508,508,508,508,508,508,508,508,508,508,508,508,508,508,second,adult,female,yes
509,509,509,509,509,509,509,509,509,509,509,509,509,509,second,adult,female,yes
510,510,510,510,510,510,510,510,510,510,510,510,510,510,second,adult,female,yes
511,511,511,511,511,511,511,511,511,511,511,511,511,511,second,adult,female,yes
512,512,512,512,512,512,512,512,512,512,512,512,512,512,second,adult,female,yes
513,513,513,513,513,513,513,513,513,513,513,513,513,513,second,adult,female,yes
514,514,514,514,514,514,514,514,514,514,514,514,514,514,second,adult,female,yes
515,515,515,515,515,515,515,515,515,515,515,515,515,515,second,adult,female,yes
516,516,516,516,516,516,516,516,516,516,516,516,516,516,second,adult,female,yes
517,517,517,517,517,517,517,517,517,517,517,517,517,517,second,adult,female,yes
518,518,518,518,518,518,518,518,518,518,518,518,518,518,second,adult,female,yes
519,519,519,519,519,519,519,519,519,519,519,519,519,519,second,adult,female,yes
520,520,520,520,520,520,520,520,520,520,520,520,520,520,second,adult,female,yes
521,521,521,521,521,521,521,521,521,521,521,521,521,521,second,adult,female,yes
522,522,522,522,522,522,522,522,522,522,522,522,522,522,second,adult,female,yes
523,523,523,523,523,523,523,523,523,523,523,523,523,523,second,adult,female,yes
524,524,524,524,524,524,524,524,524,524,524,524,524,524,second,adult,female,yes
525,525,525,525,525,525,525,525,525,525,525,525,525,525,second,adult,female,yes
526,526,526,526,526,526,526,526,526,526,526,526,526,526,second,adult,female,yes
527,527,527,527,527,527,527,527,527,527,527,527,527,527,second,adult,female,yes
528,528,528,528,528,528,528,528,528,528,528,528,528,528,second,adult,female,yes
529,529,529,529,529,529,529,529,529,529,529,529,529,529,second,adult,female,yes
530,530,530,530,530,530,530,530,530,530,530,530,530,530,second,adult,female,yes
531,531,531,531,531,531,531,531,531,531,531,531,531,531,second,adult,female,yes
532,532,532,532,532,532,532,532,532,532,532,532,532,532,second,adult,female,yes
533,533,533,533,533,533,533,533,533,533,533,533,533,533,second,adult,female,yes
534,534,534,534,534,534,534,534,534,534,534,534,534,534,second,adult,female,yes
535,535,535,535,535,535,535,535,535,535,535,535,535,535,second,adult,female,yes
536,536,536,536,536,536,536,536,536,536,536,536,536,536,second,adult,female,yes
537,537,537,537,537,537,537,537,537,537,537,537,537,537,second,adult,female,yes
538,538,538,538,538,538,538,538,538,538,538,538,538,538,second,adult,female,yes
539,539,539,539,539,539,539,539,539,539,539,539,539,539,second,adult,female,yes
540,540,540,540,540,540,540,540,540,540,540,540,540,540,second,adult,female,yes
541,541,541,541,541,541,541,541,541,541,541,541,541,541,second,adult,female,yes
542,542,542,542,542,542,542,542,542,542,542,542,542,542,second,adult,female,yes
543,543,543,543,543,543,543,543,543,543,543,543,543,543,second,adult,female,yes
544,544,544,544,544,544,544,544,544,544,544,544,544,544,second,adult,female,yes
545,545,545,545,545,545,545,545,545,545,545,545,545,545,second,adult,female,yes
546,546,546,546,546,546,546,546,546,546,546,546,546,546,second,adult,female,yes
547,547,547,547,547,547,547,547,547,547,547,547,547,547,second,adult,female,yes
548,548,548,548,548,548,548,548,548,548,548,548,548,548,second,adult,female,yes
549,549,549,549,549,549,549,549,549,549,549,549,549,549,second,adult,female,yes
550,550,550,550,550,550,550,550,550,550,550,550,550,550,second,adult,female,yes
551,551,551,551,551,551,551,551,551,551,551,551,551,551,second,adult,female,yes
552,552,552,552,552,552,552,552,552,552,552,552,552,552,second,adult,female,yes
553,553,553,553,553,553,553,553,553,553,553,553,553,553,second,adult,female,yes
554,554,554,554,554,554,554,554,554,554,554,554,554,554,second,adult,female,yes
555,555,555,555,555,555,555,555,555,555,555,555,555,555,second,adult,female,yes
556,556,556,556,556,556,556,556,556,556,556,556,556,556,second,adult,female,yes
557,557,557,557,557,557,557,557,557,557,557,557,557,557,second,adult,female,yes
558,558,558,558,558,558,558,558,558,558,558,558,558,558,second,adult,female,yes
559,559,559,559,559,559,559,559,559,559,559,559,559,559,second,adult,female,yes
560,560,560,560,560,560,560,560,560,560,560,560,560,560,second,adult,female,yes
561,561,561,561,561,561,561,561,561,561,561,561,561,561,second,adult,female,yes
562,562,562,562,562,562,562,562,562,562,562,562,562,562,second,adult,female,yes
563,563,563,563,563,563,563,563,563,563,563,563,563,563,second,adult,female,yes
564,564,564,564,564,564,564,564,564,564,564,564,564,564,second,adult,female,yes
565,565,565,565,565,565,565,565,565,565,565,565,565,565,second,adult,female,yes
566,566,566,566,566,566,566,566,566,566,566,566,566,566,second,adult,female,yes
567,567,567,567,567,567,567,567,567,567,567,567,567,567,second,adult,female,yes
568,568,568,568,568,568,568,568,568,568,568,568,568,568,second,adult,female,yes
569,569,569,569,569,569,569,569,569,569,569,569,569,569,second,adult,female,yes
570,570,570,570,570,570,570,570,570,570,570,570,570,570,second,adult,female,yes
571,571,571,571,571,571,571,571,571,571,571,571,571,571,second,adult,female,yes
572,572,572,572,572,572,572,572,572,572,572,572,572,572,second,adult,female,yes
573,573,573,573,573,573,573,573,573,573,573,573,573,573,second,adult,female,no
574,574,574,574,574,574,574,574,574,574,574,574,574,574,second,adult,female,no
575,575,575,575,575,575,575,575,575,575,575,575,575,575,second,adult,female,no
576,576,576,576,576,576,576,576,576,576,576,576,576,576,second,adult,female,no
577,577,577,577,577,577,577,577,577,577,577,577,577,577,second,adult,female,no
578,578,578,578,578,578,578,578,578,578,578,578,578,578,second,adult,female,no
579,579,579,579,579,579,579,579,579,579,579,579,579,579,second,adult,female,no
580,580,580,580,580,580,580,580,580,580,580,580,580,580,second,adult,female,no
581,581,581,581,581,581,581,581,581,581,581,581,581,581,second,adult,female,no
582,582,582,582,582,582,582,582,582,582,582,582,582,582,second,adult,female,no
583,583,583,583,583,583,583,583,583,583,583,583,583,583,second,adult,female,no
584,584,584,584,584,584,584,584,584,584,584,584,584,584,second,adult,female,no
585,585,585,585,585,585,585,585,585,585,585,585,585,585,second,adult,female,no
586,586,586,586,586,586,586,586,586,586,586,586,586,586,second,child,male,yes
587,587,587,587,587,587,587,587,587,587,587,587,587,587,second,child,male,yes
588,588,588,588,588,588,588,588,588,588,588,588,588,588,second,child,male,yes
589,589,589,589,589,589,589,589,589,589,589,589,589,589,second,child,male,yes
590,590,590,590,590,590,590,590,590,590,590,590,590,590,second,child,male,yes
591,591,591,591,591,591,591,591,591,591,591,591,591,591,second,child,male,yes
592,592,592,592,592,592,592,592,592,592,592,592,592,592,second,child,male,yes
593,593,593,593,593,593,593,593,593,593,593,593,593,593,second,child,male,yes
594,594,594,594,594,594,594,594,594,594,594,594,594,594,second,child,male,yes
595,595,595,595,595,595,595,595,595,595,595,595,595,595,second,child,male,yes
